"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"DJ Sorryyouwastedyourmoneytobehere","http://dbpedia.org/resource/Alex_Tumay","HHip hop music","http://dbpedia.org/resource/Hip_hop_music","Logic Proo","http://dbpedia.org/resource/Logic_Pro"
"DJ Sorryyouwastedyourmoneytobehere","http://dbpedia.org/resource/Alex_Tumay","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Bass (guitar))","http://dbpedia.org/resource/Bass_(guitar)"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","FL Studio","http://dbpedia.org/resource/FL_Studio"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Music Production Centerr","http://dbpedia.org/resource/Music_Production_Center"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Rhythm  and blues","http://dbpedia.org/resource/Rhythm_and_blues","Turntablism","http://dbpedia.org/resource/Turntablism"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Traap music","http://dbpedia.org/resource/Trap_music","Bass (guitar))","http://dbpedia.org/resource/Bass_(guitar)"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Trap music","http://dbpedia.org/resource/Trap_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Trap music","http://dbpedia.org/resource/Trap_music","Music Production Centerr","http://dbpedia.org/resource/Music_Production_Center"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Trap musicc","http://dbpedia.org/resource/Trap_music","Logic Proo","http://dbpedia.org/resource/Logic_Pro"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Trap music","http://dbpedia.org/resource/Trap_music","Turntablismm","http://dbpedia.org/resource/Turntablism"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Bass (guitar))","http://dbpedia.org/resource/Bass_(guitar)"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","HHip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Music Production Center","http://dbpedia.org/resource/Music_Production_Center"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Hip  hop music","http://dbpedia.org/resource/Hip_hop_music","LLogic Pro","http://dbpedia.org/resource/Logic_Pro"
"DJ Spinz","http://dbpedia.org/resource/DJ_Spinz","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Trance musicc","http://dbpedia.org/resource/Trance_music","Digital audio workstation","http://dbpedia.org/resource/Digital_audio_workstation"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Trance musicc","http://dbpedia.org/resource/Trance_music","Drumss","http://dbpedia.org/resource/Drums"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Trance music","http://dbpedia.org/resource/Trance_music","Synthhesizer","http://dbpedia.org/resource/Synthesizer"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Trance musicc","http://dbpedia.org/resource/Trance_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Trance musicc","http://dbpedia.org/resource/Trance_music","Turntablee","http://dbpedia.org/resource/Turntable"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Progressive house","http://dbpedia.org/resource/Progressive_house","Digital audio workstationn","http://dbpedia.org/resource/Digital_audio_workstation"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Progressive housee","http://dbpedia.org/resource/Progressive_house","Druums","http://dbpedia.org/resource/Drums"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Progressive housee","http://dbpedia.org/resource/Progressive_house","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Progressive housee","http://dbpedia.org/resource/Progressive_house","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Progressive house","http://dbpedia.org/resource/Progressive_house","Turntablee","http://dbpedia.org/resource/Turntable"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Electro housee","http://dbpedia.org/resource/Electro_house","Digital audio workstation","http://dbpedia.org/resource/Digital_audio_workstation"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Electro house","http://dbpedia.org/resource/Electro_house","Drumss","http://dbpedia.org/resource/Drums"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Electro  house","http://dbpedia.org/resource/Electro_house","Synthesizerr","http://dbpedia.org/resource/Synthesizer"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Elecctro house","http://dbpedia.org/resource/Electro_house","FL Studio","http://dbpedia.org/resource/FL_Studio"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Electro housse","http://dbpedia.org/resource/Electro_house","Turnntable","http://dbpedia.org/resource/Turntable"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Dubsstep","http://dbpedia.org/resource/Dubstep","Digital audio workstation","http://dbpedia.org/resource/Digital_audio_workstation"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Dubstepp","http://dbpedia.org/resource/Dubstep","DDrums","http://dbpedia.org/resource/Drums"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","DDubstep","http://dbpedia.org/resource/Dubstep","Syynthesizer","http://dbpedia.org/resource/Synthesizer"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Dubstep","http://dbpedia.org/resource/Dubstep","FL Studdio","http://dbpedia.org/resource/FL_Studio"
"DJ Sven (Psytrance alias)","http://dbpedia.org/resource/Seven_Lions","Duubstep","http://dbpedia.org/resource/Dubstep","Turntable","http://dbpedia.org/resource/Turntable"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Trance musicc","http://dbpedia.org/resource/Trance_music","Korg Kaoss Paad 3","http://dbpedia.org/resource/Korg_Kaoss_Pad_3"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Trance musicc","http://dbpedia.org/resource/Trance_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Drum and basss","http://dbpedia.org/resource/Drum_and_bass","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Drum and bass","http://dbpedia.org/resource/Drum_and_bass","Korg Kaoss Pad 33","http://dbpedia.org/resource/Korg_Kaoss_Pad_3"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","GGoa trance","http://dbpedia.org/resource/Goa_trance","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Goa trancee","http://dbpedia.org/resource/Goa_trance","Korg Kaoss Paad 3","http://dbpedia.org/resource/Korg_Kaoss_Pad_3"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Ambient musicc","http://dbpedia.org/resource/Ambient_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Ambient music","http://dbpedia.org/resource/Ambient_music","Korg Kaoss Pad 33","http://dbpedia.org/resource/Korg_Kaoss_Pad_3"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Psychedelic trancee","http://dbpedia.org/resource/Psychedelic_trance","Koorg Kaoss Pad 3","http://dbpedia.org/resource/Korg_Kaoss_Pad_3"
"DM Ashura","http://dbpedia.org/resource/DM_Ashura","Pssychedelic trance","http://dbpedia.org/resource/Psychedelic_trance","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"Da Honorable C.N.O.T.E.","http://dbpedia.org/resource/Honorable_C.N.O.T.E.","R&&B","http://dbpedia.org/resource/R&B","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Da Honorable C.N.O.T.E.","http://dbpedia.org/resource/Honorable_C.N.O.T.E.","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"Dallas St. Bernard","http://dbpedia.org/resource/Nate_Rothacker","Comedy RRock","http://dbpedia.org/resource/Comedy_Rock","Drumm","http://dbpedia.org/resource/Drum"
"Damon ""Grease"" Blackman, Grease","http://dbpedia.org/resource/Dame_Grease","Hip hoop music","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument))","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Damon ""Grease"" Blackman, Grease","http://dbpedia.org/resource/Dame_Grease","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Korg","http://dbpedia.org/resource/Korg"
"Dan Sain","http://dbpedia.org/resource/Dan_Sane","Country bblues","http://dbpedia.org/resource/Country_blues","Guuitar","http://dbpedia.org/resource/Guitar"
"Dan Sain","http://dbpedia.org/resource/Dan_Sane","Memphis bluess","http://dbpedia.org/resource/Memphis_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Power popp","http://dbpedia.org/resource/Power_pop","Basss guitar","http://dbpedia.org/resource/Bass_guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Powwer pop","http://dbpedia.org/resource/Power_pop","Guitarr","http://dbpedia.org/resource/Guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","PPower pop","http://dbpedia.org/resource/Power_pop","Piano","http://dbpedia.org/resource/Piano"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Power pop","http://dbpedia.org/resource/Power_pop","Vocaals","http://dbpedia.org/resource/Vocals"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Punk rockk","http://dbpedia.org/resource/Punk_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Punk rock","http://dbpedia.org/resource/Punk_rock","Guitaar","http://dbpedia.org/resource/Guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Punk rockk","http://dbpedia.org/resource/Punk_rock","Pianoo","http://dbpedia.org/resource/Piano"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Punk rockk","http://dbpedia.org/resource/Punk_rock","Vocalss","http://dbpedia.org/resource/Vocals"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitarr","http://dbpedia.org/resource/Bass_guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Alternattive rock","http://dbpedia.org/resource/Alternative_rock","Piano","http://dbpedia.org/resource/Piano"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Vocals","http://dbpedia.org/resource/Vocals"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Indie rockk","http://dbpedia.org/resource/Indie_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Indie rockk","http://dbpedia.org/resource/Indie_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Indie rockk","http://dbpedia.org/resource/Indie_rock","Piano","http://dbpedia.org/resource/Piano"
"Daniel Smith, D.smith, d.smith","http://dbpedia.org/resource/D._smith","Indiie rock","http://dbpedia.org/resource/Indie_rock","Vocalls","http://dbpedia.org/resource/Vocals"
"David Cooke (overseas)","http://dbpedia.org/resource/David_L._Cook","Gospel musicc","http://dbpedia.org/resource/Gospel_music","PPiano","http://dbpedia.org/resource/Piano"
"David Cooke (overseas)","http://dbpedia.org/resource/David_L._Cook","Gospel musicc","http://dbpedia.org/resource/Gospel_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"David Cooke (overseas)","http://dbpedia.org/resource/David_L._Cook","Contemporary Christian musicc","http://dbpedia.org/resource/Contemporary_Christian_music","Pianoo","http://dbpedia.org/resource/Piano"
"David Cooke (overseas)","http://dbpedia.org/resource/David_L._Cook","Contemporary Christian musicc","http://dbpedia.org/resource/Contemporary_Christian_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Bass (guitar))","http://dbpedia.org/resource/Bass_(guitar)"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Hard rockk","http://dbpedia.org/resource/Hard_rock","Guitarr","http://dbpedia.org/resource/Guitar"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Hard rockk","http://dbpedia.org/resource/Hard_rock","Pianoo","http://dbpedia.org/resource/Piano"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Glam metaal","http://dbpedia.org/resource/Glam_metal","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Glam mettal","http://dbpedia.org/resource/Glam_metal","Guitar","http://dbpedia.org/resource/Guitar"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Glam metall","http://dbpedia.org/resource/Glam_metal","Piiano","http://dbpedia.org/resource/Piano"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Hard rockk","http://dbpedia.org/resource/Hard_rock","Singing","http://dbpedia.org/resource/Singing"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Hard rocck","http://dbpedia.org/resource/Hard_rock","Keyboardd instrument","http://dbpedia.org/resource/Keyboard_instrument"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Glam metall","http://dbpedia.org/resource/Glam_metal","Siinging","http://dbpedia.org/resource/Singing"
"David Lee Ralph","http://dbpedia.org/resource/Ralph_Saenz","Glam mettal","http://dbpedia.org/resource/Glam_metal","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"DeLa","http://dbpedia.org/resource/David_LaBruyere","Folk musicc","http://dbpedia.org/resource/Folk_music","Bass guitarr","http://dbpedia.org/resource/Bass_guitar"
"DeLa","http://dbpedia.org/resource/David_LaBruyere","Bllues music","http://dbpedia.org/resource/Blues_music","Bass guitarr","http://dbpedia.org/resource/Bass_guitar"
"DeLa","http://dbpedia.org/resource/David_LaBruyere","Altternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"DeLa","http://dbpedia.org/resource/David_LaBruyere","Experimental music","http://dbpedia.org/resource/Experimental_music","Bass guitarr","http://dbpedia.org/resource/Bass_guitar"
"Dean Esposito, Dino Esposito","http://dbpedia.org/resource/Dino_(singer)","Dance musicc","http://dbpedia.org/resource/Dance_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Dean Esposito, Dino Esposito","http://dbpedia.org/resource/Dino_(singer)","Dance musicc","http://dbpedia.org/resource/Dance_music","Keyboard Instrumentt","http://dbpedia.org/resource/Keyboard_Instrument"
"Dean Esposito, Dino Esposito","http://dbpedia.org/resource/Dino_(singer)","Freestyle musicc","http://dbpedia.org/resource/Freestyle_music","Keybooard Instrument","http://dbpedia.org/resource/Keyboard_Instrument"
"Dean Esposito, Dino Esposito","http://dbpedia.org/resource/Dino_(singer)","Freestyle mmusic","http://dbpedia.org/resource/Freestyle_music","Vocals","http://dbpedia.org/resource/Vocals"
"Dee Edwards","http://dbpedia.org/resource/Dee_Edwards_(singer)","Soul musicc","http://dbpedia.org/resource/Soul_music","Human voicee","http://dbpedia.org/resource/Human_voice"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Pop music","http://dbpedia.org/resource/Pop_music","Drumss","http://dbpedia.org/resource/Drums"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Pop music","http://dbpedia.org/resource/Pop_music","Pianoo","http://dbpedia.org/resource/Piano"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Poop music","http://dbpedia.org/resource/Pop_music","Singingg","http://dbpedia.org/resource/Singing"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Hip Hop musicc","http://dbpedia.org/resource/Hip_Hop_music","Drums","http://dbpedia.org/resource/Drums"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Hip Hop musicc","http://dbpedia.org/resource/Hip_Hop_music","Pianoo","http://dbpedia.org/resource/Piano"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","HHip Hop music","http://dbpedia.org/resource/Hip_Hop_music","Singingg","http://dbpedia.org/resource/Singing"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Reggae mmusic","http://dbpedia.org/resource/Reggae_music","Drumss","http://dbpedia.org/resource/Drums"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Reggae  music","http://dbpedia.org/resource/Reggae_music","Pianoo","http://dbpedia.org/resource/Piano"
"Devyn Rose","http://dbpedia.org/resource/Devyn_Rose","Reggae musicc","http://dbpedia.org/resource/Reggae_music","Singingg","http://dbpedia.org/resource/Singing"
