"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"Freaky Dean","http://dbpedia.org/resource/Mike_Dean_(record_producer)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Bassoon","http://dbpedia.org/resource/Bassoon"
"Freaky Dean","http://dbpedia.org/resource/Mike_Dean_(record_producer)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Cello","http://dbpedia.org/resource/Cello"
"Freaky Dean","http://dbpedia.org/resource/Mike_Dean_(record_producer)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Freaky Dean","http://dbpedia.org/resource/Mike_Dean_(record_producer)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Keyboards","http://dbpedia.org/resource/Keyboards"
"G. Davy Crockett","http://dbpedia.org/resource/G._L._Crockett","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Georgia Slim","http://dbpedia.org/resource/Alec_Seward","Country blues","http://dbpedia.org/resource/Country_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Georgia Slim","http://dbpedia.org/resource/Alec_Seward","Country blues","http://dbpedia.org/resource/Country_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Georgia Slim","http://dbpedia.org/resource/Alec_Seward","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Georgia Slim","http://dbpedia.org/resource/Alec_Seward","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Blues rock","http://dbpedia.org/resource/Blues_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Blues rock","http://dbpedia.org/resource/Blues_rock","Upright bass","http://dbpedia.org/resource/Upright_bass"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Funk music","http://dbpedia.org/resource/Funk_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Funk music","http://dbpedia.org/resource/Funk_music","Upright bass","http://dbpedia.org/resource/Upright_bass"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Blues","http://dbpedia.org/resource/Blues","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Blues","http://dbpedia.org/resource/Blues","Upright bass","http://dbpedia.org/resource/Upright_bass"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Jazz","http://dbpedia.org/resource/Jazz","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Jazz","http://dbpedia.org/resource/Jazz","Upright bass","http://dbpedia.org/resource/Upright_bass"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Soul music","http://dbpedia.org/resource/Soul_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Gerald ""Fingers"" Jemmott","http://dbpedia.org/resource/Jerry_Jemmott","Soul music","http://dbpedia.org/resource/Soul_music","Upright bass","http://dbpedia.org/resource/Upright_bass"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Pop-punk","http://dbpedia.org/resource/Pop-punk","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Pop-punk","http://dbpedia.org/resource/Pop-punk","Guitar","http://dbpedia.org/resource/Guitar"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Pop-punk","http://dbpedia.org/resource/Pop-punk","Vocals","http://dbpedia.org/resource/Vocals"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Vocals","http://dbpedia.org/resource/Vocals"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Indie pop","http://dbpedia.org/resource/Indie_pop","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Indie pop","http://dbpedia.org/resource/Indie_pop","Guitar","http://dbpedia.org/resource/Guitar"
"Ginger Sling","http://dbpedia.org/resource/Ginger_Pooley","Indie pop","http://dbpedia.org/resource/Indie_pop","Vocals","http://dbpedia.org/resource/Vocals"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","R&B","http://dbpedia.org/resource/R&B","Native Instruments","http://dbpedia.org/resource/Native_Instruments"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","R&B","http://dbpedia.org/resource/R&B","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","Pop music","http://dbpedia.org/resource/Pop_music","Native Instruments","http://dbpedia.org/resource/Native_Instruments"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","Pop music","http://dbpedia.org/resource/Pop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","Electronic dance music","http://dbpedia.org/resource/Electronic_dance_music","Native Instruments","http://dbpedia.org/resource/Native_Instruments"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","Electronic dance music","http://dbpedia.org/resource/Electronic_dance_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Native Instruments","http://dbpedia.org/resource/Native_Instruments"
"Go Grizzly","http://dbpedia.org/resource/Go_Grizzly","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Godfather of Austin Blues","http://dbpedia.org/resource/W._C._Clark","Blues","http://dbpedia.org/resource/Blues","Guitar","http://dbpedia.org/resource/Guitar"
"Godfather of Austin Blues","http://dbpedia.org/resource/W._C._Clark","Blues","http://dbpedia.org/resource/Blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Godfather of Austin Blues","http://dbpedia.org/resource/W._C._Clark","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Godfather of Austin Blues","http://dbpedia.org/resource/W._C._Clark","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Electric blues","http://dbpedia.org/resource/Electric_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Electric blues","http://dbpedia.org/resource/Electric_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Electric blues","http://dbpedia.org/resource/Electric_blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Blues","http://dbpedia.org/resource/Blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Blues","http://dbpedia.org/resource/Blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Blues","http://dbpedia.org/resource/Blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Jump blues","http://dbpedia.org/resource/Jump_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Jump blues","http://dbpedia.org/resource/Jump_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Jump blues","http://dbpedia.org/resource/Jump_blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Boogie-woogie","http://dbpedia.org/resource/Boogie-woogie","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Boogie-woogie","http://dbpedia.org/resource/Boogie-woogie","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Boogie-woogie","http://dbpedia.org/resource/Boogie-woogie","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Texas blues","http://dbpedia.org/resource/Texas_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Texas blues","http://dbpedia.org/resource/Texas_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Texas blues","http://dbpedia.org/resource/Texas_blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Electric blues","http://dbpedia.org/resource/Electric_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Blues","http://dbpedia.org/resource/Blues","Guitar","http://dbpedia.org/resource/Guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Guitar","http://dbpedia.org/resource/Guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Jump blues","http://dbpedia.org/resource/Jump_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Boogie-woogie","http://dbpedia.org/resource/Boogie-woogie","Guitar","http://dbpedia.org/resource/Guitar"
"Gory Carter","http://dbpedia.org/resource/Goree_Carter","Texas blues","http://dbpedia.org/resource/Texas_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Punk rock","http://dbpedia.org/resource/Punk_rock","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Punk rock","http://dbpedia.org/resource/Punk_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Punk rock","http://dbpedia.org/resource/Punk_rock","Singing","http://dbpedia.org/resource/Singing"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Singing","http://dbpedia.org/resource/Singing"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Garage rock","http://dbpedia.org/resource/Garage_rock","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Garage rock","http://dbpedia.org/resource/Garage_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Greg Oblivian","http://dbpedia.org/resource/Greg_Cartwright","Garage rock","http://dbpedia.org/resource/Garage_rock","Singing","http://dbpedia.org/resource/Singing"
"Guitar Eddy, Clear Waters, The Chief","http://dbpedia.org/resource/Eddy_Clearwater","Chicago blues","http://dbpedia.org/resource/Chicago_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Guitar Eddy, Clear Waters, The Chief","http://dbpedia.org/resource/Eddy_Clearwater","Chicago blues","http://dbpedia.org/resource/Chicago_blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Guitar Eddy, Clear Waters, The Chief","http://dbpedia.org/resource/Eddy_Clearwater","Electric blues","http://dbpedia.org/resource/Electric_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Guitar Eddy, Clear Waters, The Chief","http://dbpedia.org/resource/Eddy_Clearwater","Electric blues","http://dbpedia.org/resource/Electric_blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Guitar Slim","http://dbpedia.org/resource/Alec_Seward","Country blues","http://dbpedia.org/resource/Country_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Guitar Slim","http://dbpedia.org/resource/Alec_Seward","Country blues","http://dbpedia.org/resource/Country_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Guitar Slim","http://dbpedia.org/resource/Alec_Seward","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Guitar Slim","http://dbpedia.org/resource/Alec_Seward","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Haas G (UMCera)","http://dbpedia.org/resource/Haas_G","Reggae","http://dbpedia.org/resource/Reggae","Ensoniq ASR-10","http://dbpedia.org/resource/Ensoniq_ASR-10"
"Haas G (UMCera)","http://dbpedia.org/resource/Haas_G","Reggae","http://dbpedia.org/resource/Reggae","MPC2000","http://dbpedia.org/resource/MPC2000"
"Haas G (UMCera)","http://dbpedia.org/resource/Haas_G","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Ensoniq ASR-10","http://dbpedia.org/resource/Ensoniq_ASR-10"
"Haas G (UMCera)","http://dbpedia.org/resource/Haas_G","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","MPC2000","http://dbpedia.org/resource/MPC2000"
"Haas G (UMCera)","http://dbpedia.org/resource/Haas_G","R & B","http://dbpedia.org/resource/R_&_B","Ensoniq ASR-10","http://dbpedia.org/resource/Ensoniq_ASR-10"
"Haas G (UMCera)","http://dbpedia.org/resource/Haas_G","R & B","http://dbpedia.org/resource/R_&_B","MPC2000","http://dbpedia.org/resource/MPC2000"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Percussion","http://dbpedia.org/resource/Percussion"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Singing","http://dbpedia.org/resource/Singing"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Percussion","http://dbpedia.org/resource/Percussion"
"Happy Knappy (Fungus Amongus)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Singing","http://dbpedia.org/resource/Singing"
"Hart A. Wand.","http://dbpedia.org/resource/Hart_Wand","String band","http://dbpedia.org/resource/String_band","Fiddle","http://dbpedia.org/resource/Fiddle"
"Hattie North, Maybelle Allen","http://dbpedia.org/resource/Edith_North_Johnson","Classic female blues","http://dbpedia.org/resource/Classic_female_blues","Piano","http://dbpedia.org/resource/Piano"
