"city","city__URI","city_misspelled","city_misspelled__URI","state","state__URI"
"Honoluluu","http://dbpedia.org/resource/Honolulu,_Hawaii","Honnolulu","http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI","http://dbpedia.org/resource/Hawaii_(state)"
"Honoolulu","http://dbpedia.org/resource/Honolulu,_Hawaii","Honololu","http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI","http://dbpedia.org/resource/Hawaii_(state)"
"Honolulu","http://dbpedia.org/resource/Honolulu,_Hawaii","Honoluluu","http://dbpedia.org/resource/Honolulu,_Hawaii","Hawaii, HI","http://dbpedia.org/resource/Hawaii_(state)"
"Hot Springs","http://dbpedia.org/resource/Hot_Springs,_Arkansas","Hot Spring","http://dbpedia.org/resource/Hot_Springs,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Houuston","http://dbpedia.org/resource/Houston,_Texas","Hoston","http://dbpedia.org/resource/Houston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Houston","http://dbpedia.org/resource/Houston,_Texas","Houstin","http://dbpedia.org/resource/Houston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Houstonn","http://dbpedia.org/resource/Houston,_Texas","Huoston","http://dbpedia.org/resource/Houston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Houstonn","http://dbpedia.org/resource/Houston,_Texas","Huston","http://dbpedia.org/resource/Houston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Hueytownn","http://dbpedia.org/resource/Hueytown,_Alabama","Heuytown","http://dbpedia.org/resource/Hueytown,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Huntington Beach","http://dbpedia.org/resource/Huntington_Beach,_California","Huntingdon Beach","http://dbpedia.org/resource/Huntington_Beach,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Huuntley","http://dbpedia.org/resource/Huntley,_Illinois","Huntly","http://dbpedia.org/resource/Huntley,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Huntsville","http://dbpedia.org/resource/Huntsville,_Alabama","Huntsvile","http://dbpedia.org/resource/Huntsville,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Huntsville","http://dbpedia.org/resource/Huntsville,_Texas","Huntsvile","http://dbpedia.org/resource/Huntsville,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Ilwaco","http://dbpedia.org/resource/Ilwaco,_Washington","Llwaco","http://dbpedia.org/resource/Ilwaco,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Independence","http://dbpedia.org/resource/Independence,_Missouri","Indepandence","http://dbpedia.org/resource/Independence,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Independencee","http://dbpedia.org/resource/Independence,_Missouri","Independance","http://dbpedia.org/resource/Independence,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Indianaa","http://dbpedia.org/resource/Indiana,_Pennsylvania","Indianna","http://dbpedia.org/resource/Indiana,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Indianapoliss","http://dbpedia.org/resource/Indianapolis,_Indiana","Indianaopolis","http://dbpedia.org/resource/Indianapolis,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Indianapoliss","http://dbpedia.org/resource/Indianapolis,_Indiana","Inianapolis","http://dbpedia.org/resource/Indianapolis,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Indioo","http://dbpedia.org/resource/Indio,_California","Indeo","http://dbpedia.org/resource/Indio,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Innola","http://dbpedia.org/resource/Inola,_Oklahoma","Enola","http://dbpedia.org/resource/Inola,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Innola","http://dbpedia.org/resource/Inola,_Oklahoma","Inolah","http://dbpedia.org/resource/Inola,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Isletonn","http://dbpedia.org/resource/Isleton,_California","Iselton","http://dbpedia.org/resource/Isleton,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Islleton","http://dbpedia.org/resource/Isleton,_California","Isletun","http://dbpedia.org/resource/Isleton,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Isletonn","http://dbpedia.org/resource/Isleton,_California","Istelon","http://dbpedia.org/resource/Isleton,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Jackkson","http://dbpedia.org/resource/Jackson,_Michigan","Jakson","http://dbpedia.org/resource/Jackson,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Jackson","http://dbpedia.org/resource/Jackson,_Mississippi","Jakson","http://dbpedia.org/resource/Jackson,_Mississippi","Mississippi, MS","http://dbpedia.org/resource/Mississippi_(state)"
"Jacksonvillee","http://dbpedia.org/resource/Jacksonville,_Alabama","Jacksonvile","http://dbpedia.org/resource/Jacksonville,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Jacksonville","http://dbpedia.org/resource/Jacksonville,_Florida","Jacksonvile","http://dbpedia.org/resource/Jacksonville,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Jamestownn","http://dbpedia.org/resource/Jamestown,_North_Dakota","Jameston","http://dbpedia.org/resource/Jamestown,_North_Dakota","North Dakota, ND","http://dbpedia.org/resource/North_Dakota_(state)"
"Jasper","http://dbpedia.org/resource/Jasper,_Arkansas","Japser","http://dbpedia.org/resource/Jasper,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"JJennings","http://dbpedia.org/resource/Jennings,_Kansas","Jenings","http://dbpedia.org/resource/Jennings,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Jenningss","http://dbpedia.org/resource/Jennings,_Louisiana","Jenings","http://dbpedia.org/resource/Jennings,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Jeromee","http://dbpedia.org/resource/Jerome,_Arizona","Jerom","http://dbpedia.org/resource/Jerome,_Arizona","Arizona, AZ","http://dbpedia.org/resource/Arizona_(state)"
"Jersey Cityy","http://dbpedia.org/resource/Jersey_City,_New_Jersey","Jersy City","http://dbpedia.org/resource/Jersey_City,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Johnson Citty","http://dbpedia.org/resource/Johnson_City,_Tennessee","Johnsson City","http://dbpedia.org/resource/Johnson_City,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Johnstownn","http://dbpedia.org/resource/Johnstown,_Pennsylvania","Johnston","http://dbpedia.org/resource/Johnstown,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Joliett","http://dbpedia.org/resource/Joliet,_Illinois","Joeliet","http://dbpedia.org/resource/Joliet,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Joliett","http://dbpedia.org/resource/Joliet,_Illinois","Jolliet","http://dbpedia.org/resource/Joliet,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Jonesboro","http://dbpedia.org/resource/Jonesboro,_Arkansas","Jonesborough","http://dbpedia.org/resource/Jonesboro,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Jonesboroo","http://dbpedia.org/resource/Jonesboro,_Arkansas","Jonesburo","http://dbpedia.org/resource/Jonesboro,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Jonesborough","http://dbpedia.org/resource/Jonesborough,_Tennessee","Jonesboro","http://dbpedia.org/resource/Jonesborough,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Juneauu","http://dbpedia.org/resource/Juneau,_Alaska","Jeenay","http://dbpedia.org/resource/Juneau,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Juneau","http://dbpedia.org/resource/Juneau,_Alaska","Jenau","http://dbpedia.org/resource/Juneau,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Juneau","http://dbpedia.org/resource/Juneau,_Alaska","Junaeu","http://dbpedia.org/resource/Juneau,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kalamazooo","http://dbpedia.org/resource/Kalamazoo,_Michigan","Calamazoo","http://dbpedia.org/resource/Kalamazoo,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Kalamazooo","http://dbpedia.org/resource/Kalamazoo,_Michigan","Kalamazo","http://dbpedia.org/resource/Kalamazoo,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Kalispelll","http://dbpedia.org/resource/Kalispell,_Montana","Kalispel","http://dbpedia.org/resource/Kalispell,_Montana","Montana, MT","http://dbpedia.org/resource/Montana_(state)"
"Kalispelll","http://dbpedia.org/resource/Kalispell,_Montana","Kalisspell","http://dbpedia.org/resource/Kalispell,_Montana","Montana, MT","http://dbpedia.org/resource/Montana_(state)"
"Kannapolis","http://dbpedia.org/resource/Kannapolis,_North_Carolina","Kanapolis","http://dbpedia.org/resource/Kannapolis,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Kansas Cityy","http://dbpedia.org/resource/Kansas_City,_Missouri","Kanses City","http://dbpedia.org/resource/Kansas_City,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Kansas Ciity","http://dbpedia.org/resource/Kansas_City,_Kansas","Kansus City","http://dbpedia.org/resource/Kansas_City,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Kaufmann","http://dbpedia.org/resource/Kaufman,_Texas","Caufman","http://dbpedia.org/resource/Kaufman,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Kaufmann","http://dbpedia.org/resource/Kaufman,_Texas","Kafman","http://dbpedia.org/resource/Kaufman,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Kaufman","http://dbpedia.org/resource/Kaufman,_Texas","Kufman","http://dbpedia.org/resource/Kaufman,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Keansburgg","http://dbpedia.org/resource/Keansburg,_New_Jersey","Keansberg","http://dbpedia.org/resource/Keansburg,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Keenee","http://dbpedia.org/resource/Keene,_New_Hampshire","Kene","http://dbpedia.org/resource/Keene,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Keene","http://dbpedia.org/resource/Keene,_New_Hampshire","Kenne","http://dbpedia.org/resource/Keene,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Keizerr","http://dbpedia.org/resource/Keizer,_Oregon","Kaiser","http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Keizer","http://dbpedia.org/resource/Keizer,_Oregon","Kaizer","http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Keizerr","http://dbpedia.org/resource/Keizer,_Oregon","Keiser","http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Keizer","http://dbpedia.org/resource/Keizer,_Oregon","Keizar","http://dbpedia.org/resource/Keizer,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Kelso","http://dbpedia.org/resource/Kelso,_Washington","Kellso","http://dbpedia.org/resource/Kelso,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Kenai","http://dbpedia.org/resource/Kenai,_Alaska","Kanai","http://dbpedia.org/resource/Kenai,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kenaii","http://dbpedia.org/resource/Kenai,_Alaska","Keani","http://dbpedia.org/resource/Kenai,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kenaii","http://dbpedia.org/resource/Kenai,_Alaska","Kenei","http://dbpedia.org/resource/Kenai,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kenai","http://dbpedia.org/resource/Kenai,_Alaska","Kinai","http://dbpedia.org/resource/Kenai,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kennesaww","http://dbpedia.org/resource/Kennesaw,_Georgia","Kenesaw","http://dbpedia.org/resource/Kennesaw,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Kennesaw","http://dbpedia.org/resource/Kennesaw,_Georgia","Kennisaw","http://dbpedia.org/resource/Kennesaw,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Kentton","http://dbpedia.org/resource/Kenton,_Tennessee","Kenten","http://dbpedia.org/resource/Kenton,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Keeokuk","http://dbpedia.org/resource/Keokuk,_Iowa","Keokuck","http://dbpedia.org/resource/Keokuk,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Keokuk","http://dbpedia.org/resource/Keokuk,_Iowa","Kiokuck","http://dbpedia.org/resource/Keokuk,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Keokukk","http://dbpedia.org/resource/Keokuk,_Iowa","Kiokuk","http://dbpedia.org/resource/Keokuk,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Ketchikan","http://dbpedia.org/resource/Ketchikan,_Alaska","Kechikan","http://dbpedia.org/resource/Ketchikan,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Ketchikann","http://dbpedia.org/resource/Ketchikan,_Alaska","Kecthikan","http://dbpedia.org/resource/Ketchikan,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Ketchikann","http://dbpedia.org/resource/Ketchikan,_Alaska","Ketchekan","http://dbpedia.org/resource/Ketchikan,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kewanee","http://dbpedia.org/resource/Kewanee,_Illinois","Kewane","http://dbpedia.org/resource/Kewanee,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Kewaneee","http://dbpedia.org/resource/Kewanee,_Illinois","Kewanne","http://dbpedia.org/resource/Kewanee,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Kingsville","http://dbpedia.org/resource/Kingsville,_Texas","Kingsvile","http://dbpedia.org/resource/Kingsville,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Kirkland","http://dbpedia.org/resource/Kirkland,_Washington","Kirikland","http://dbpedia.org/resource/Kirkland,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Kirkkwood","http://dbpedia.org/resource/Kirkwood,_Missouri","Kircwood","http://dbpedia.org/resource/Kirkwood,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Kirwinn","http://dbpedia.org/resource/Kirwin,_Kansas","Kerwin","http://dbpedia.org/resource/Kirwin,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Kirwin","http://dbpedia.org/resource/Kirwin,_Kansas","Kirwen","http://dbpedia.org/resource/Kirwin,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Knikk","","Kuhnick","","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Knikk","","Kunik","","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Knikk","","Nik","","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Knoxville","http://dbpedia.org/resource/Knoxville,_Tennessee","Knoxvile","http://dbpedia.org/resource/Knoxville,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Kodiak","http://dbpedia.org/resource/Kodiak,_Alaska","Codiak","http://dbpedia.org/resource/Kodiak,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kodiak","http://dbpedia.org/resource/Kodiak,_Alaska","Kodiac","http://dbpedia.org/resource/Kodiak,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Kokomo","http://dbpedia.org/resource/Kokomo,_Indiana","Cocomo","http://dbpedia.org/resource/Kokomo,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Kokomoo","http://dbpedia.org/resource/Kokomo,_Indiana","Kocomo","http://dbpedia.org/resource/Kokomo,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"La  Crosse","http://dbpedia.org/resource/La_Crosse,_Kansas","La Crose","http://dbpedia.org/resource/La_Crosse,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Lafayettee","http://dbpedia.org/resource/Lafayette,_Louisiana","Lafayate","http://dbpedia.org/resource/Lafayette,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Lafayette","http://dbpedia.org/resource/Lafayette,_Louisiana","Lafayatt","http://dbpedia.org/resource/Lafayette,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"LLafayette","http://dbpedia.org/resource/Lafayette,_Louisiana","Lafayatte","http://dbpedia.org/resource/Lafayette,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Lake Benton","http://dbpedia.org/resource/Lake_Benton,_Minnesota","Lake Benten","http://dbpedia.org/resource/Lake_Benton,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Lake Benton","http://dbpedia.org/resource/Lake_Benton,_Minnesota","Lake Binton","http://dbpedia.org/resource/Lake_Benton,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Lake Oswego","http://dbpedia.org/resource/Lake_Oswego,_Oregon","Lake Auswego","http://dbpedia.org/resource/Lake_Oswego,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Laramiee","http://dbpedia.org/resource/Laramie,_Wyoming","Laramy","http://dbpedia.org/resource/Laramie,_Wyoming","Wyoming, WY","http://dbpedia.org/resource/Wyoming_(state)"
"Las Vegass","http://dbpedia.org/resource/Las_Vegas,_Nevada","Las Vagas","http://dbpedia.org/resource/Las_Vegas,_Nevada","Nevada, NV","http://dbpedia.org/resource/Nevada_(state)"
