"goalkeeper","goalkeeper__URI","birthPlace","birthPlace__URI","team","team__URI","ground","ground__URI"
"Caio Secco","http://dbpedia.org/resource/Caio_Secco","Brazill","http://dbpedia.org/resource/Brazil","Vitóriaa","http://dbpedia.org/resource/Esporte_Clube_Vitória","Barradão","http://dbpedia.org/resource/Barradão"
"Carlo Mattrell","http://dbpedia.org/resource/Carlo_Mattrel","Itally","http://dbpedia.org/resource/Italy","Juventus","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Carlo Mattrel","http://dbpedia.org/resource/Carlo_Mattrel","Italy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Carlos António Gomess","http://dbpedia.org/resource/Carlos_António_Gomes","Portuugal","http://dbpedia.org/resource/Portugal","Sporting CPP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Carlos António Gomess","http://dbpedia.org/resource/Carlos_António_Gomes","Portugal","http://dbpedia.org/resource/Portugal","Sporting Clube de PPortugal","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Carlos António do Carmo Costa Gomess","http://dbpedia.org/resource/Carlos_António_Gomes","Portugal","http://dbpedia.org/resource/Portugal","Sporting CPP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Carlos António do Carmo Costa Gomess","http://dbpedia.org/resource/Carlos_António_Gomes","Portugall","http://dbpedia.org/resource/Portugal","Sporting Clube de Portugall","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Carlos Emilio Lampe Porrass","http://dbpedia.org/resource/Carlos_Lampe","Bolivia","http://dbpedia.org/resource/Bolivia","Universitario de Sucre","http://dbpedia.org/resource/Universitario_de_Sucre","Estadio Olímpico Patria","http://dbpedia.org/resource/Estadio_Olímpico_Patria"
"Carloos Emilio Lampe Porras","http://dbpedia.org/resource/Carlos_Lampe","Bollivia","http://dbpedia.org/resource/Bolivia","Cluub Deportivo Universitario San Francisco Xavier","http://dbpedia.org/resource/Universitario_de_Sucre","Estadio Olímpico Patria","http://dbpedia.org/resource/Estadio_Olímpico_Patria"
"Carlos Enrique Vázquez del Mercadoo","http://dbpedia.org/resource/Enrique_Vázquez_del_Mercado","Mexico","http://dbpedia.org/resource/Mexico","Club Deportivo Guadalajara S.A. de C.V..","http://dbpedia.org/resource/C.D._Guadalajara","Estadio Chivas","http://dbpedia.org/resource/Estadio_Chivas"
"Carlos Gomess","http://dbpedia.org/resource/Carlos_António_Gomes","Portuugal","http://dbpedia.org/resource/Portugal","Sporting CPP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Carlos GGomes","http://dbpedia.org/resource/Carlos_António_Gomes","Portugall","http://dbpedia.org/resource/Portugal","Sporting Clube de Portugall","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Carlos  Lampe","http://dbpedia.org/resource/Carlos_Lampe","Bolivia","http://dbpedia.org/resource/Bolivia","Universitario de Sucre","http://dbpedia.org/resource/Universitario_de_Sucre","Estadio Olímpico Patria","http://dbpedia.org/resource/Estadio_Olímpico_Patria"
"Carlos Lampe","http://dbpedia.org/resource/Carlos_Lampe","Boliviaa","http://dbpedia.org/resource/Bolivia","Cluub Deportivo Universitario San Francisco Xavier","http://dbpedia.org/resource/Universitario_de_Sucre","Estadio Olímpico Patria","http://dbpedia.org/resource/Estadio_Olímpico_Patria"
"Carmine Biagio Gattii","http://dbpedia.org/resource/Carmine_Biagio_Gatti","Italy","http://dbpedia.org/resource/Italy","Napoli","http://dbpedia.org/resource/S.S.C._Napoli","San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Carmine Biagio Gattii","http://dbpedia.org/resource/Carmine_Biagio_Gatti","Italyy","http://dbpedia.org/resource/Italy","Napolii","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Carmine Biagio Gatti","http://dbpedia.org/resource/Carmine_Biagio_Gatti","Itally","http://dbpedia.org/resource/Italy","Società Sportiva Calcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Carmine Biagio Gattii","http://dbpedia.org/resource/Carmine_Biagio_Gatti","Italy","http://dbpedia.org/resource/Italy","Società Sportiva Calcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Cees Paauwee","http://dbpedia.org/resource/Cees_Paauwe","Netherlands","http://dbpedia.org/resource/Netherlands","Twwente","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Cees Paauwe","http://dbpedia.org/resource/Cees_Paauwe","Netherlands","http://dbpedia.org/resource/Netherlands","Football Club Twentee","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Cesare Goffii","http://dbpedia.org/resource/Cesare_Goffi","Italy","http://dbpedia.org/resource/Italy","Juventuus","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Cesare Goffi","http://dbpedia.org/resource/Cesare_Goffi","Itaaly","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Cesare Valinasso","http://dbpedia.org/resource/Cesare_Valinasso","Italy","http://dbpedia.org/resource/Italy","Juventuss","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Cesare Valinassoo","http://dbpedia.org/resource/Cesare_Valinasso","Italyy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A..","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Cho Jun-Hoo","http://dbpedia.org/resource/Cho_Jun-ho_(footballer)","South Korea","http://dbpedia.org/resource/South_Korea","제주 유나이티드 FC","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"Cho Jun-Hoo","http://dbpedia.org/resource/Cho_Jun-ho_(footballer)","South Koreaa","http://dbpedia.org/resource/South_Korea","Jeju Unitedd","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"Cho Juun-Ho","http://dbpedia.org/resource/Cho_Jun-ho_(footballer)","South Korea","http://dbpedia.org/resource/South_Korea","제주 유나이티드드","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"CCho Jun-Ho","http://dbpedia.org/resource/Cho_Jun-ho_(footballer)","South Korea","http://dbpedia.org/resource/South_Korea","Jejju United Football Club","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"Choi Hyunn","http://dbpedia.org/resource/Choi_Hyun","South Korrea","http://dbpedia.org/resource/South_Korea","제주 유나이티드 FC","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"Choi Hyun","http://dbpedia.org/resource/Choi_Hyun","South Koreaa","http://dbpedia.org/resource/South_Korea","Jeju United","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"CChoi Hyun","http://dbpedia.org/resource/Choi_Hyun","South Korea","http://dbpedia.org/resource/South_Korea","제주 유나이티드드","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"Choi Hyunn","http://dbpedia.org/resource/Choi_Hyun","South Koreaa","http://dbpedia.org/resource/South_Korea","Jeju United Football Clubb","http://dbpedia.org/resource/Jeju_United_FC","Jeju World Cup Stadium","http://dbpedia.org/resource/Jeju_World_Cup_Stadium"
"Christian Martínez","http://dbpedia.org/resource/Christian_Martínez_(Mexican_footballer)","Mexicoo","http://dbpedia.org/resource/Mexico","Club de Fútbol Monterreyy","http://dbpedia.org/resource/C.F._Monterrey","Estadio BBVA Bancomer","http://dbpedia.org/resource/Estadio_BBVA_Bancomer"
"Christian Martínez Cedillo","http://dbpedia.org/resource/Christian_Martínez_(Mexican_footballer)","Mexicco","http://dbpedia.org/resource/Mexico","Club de Fútbol Monterreyy","http://dbpedia.org/resource/C.F._Monterrey","Estadio BBVA Bancomer","http://dbpedia.org/resource/Estadio_BBVA_Bancomer"
"CChristian Mathenia","http://dbpedia.org/resource/Christian_Mathenia","Germanyy","http://dbpedia.org/resource/Germany","1. Fußball- und Sport-Verein Mainz 05 e.V.","http://dbpedia.org/resource/1._FSV_Mainz_05","Opel Arena","http://dbpedia.org/resource/Opel_Arena_(stadium)"
"Christian Matheniaa","http://dbpedia.org/resource/Christian_Mathenia","Germanyy","http://dbpedia.org/resource/Germany","Mainz 055","http://dbpedia.org/resource/1._FSV_Mainz_05","Opel Arena","http://dbpedia.org/resource/Opel_Arena_(stadium)"
"Cipriano","http://dbpedia.org/resource/Cipriano_Santos","Portugall","http://dbpedia.org/resource/Portugal","Sportingg CP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Ciprianoo","http://dbpedia.org/resource/Cipriano_Santos","Portugal","http://dbpedia.org/resource/Portugal","Sporting Clube de Portugal","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Cipriano Nunes dos Santos","http://dbpedia.org/resource/Cipriano_Santos","Portugaal","http://dbpedia.org/resource/Portugal","Sporting CP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Cipriano Nunes dos Santos","http://dbpedia.org/resource/Cipriano_Santos","Portugall","http://dbpedia.org/resource/Portugal","Sporting Clube de Portugal","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Ciprianno Santos","http://dbpedia.org/resource/Cipriano_Santos","PPortugal","http://dbpedia.org/resource/Portugal","Sporting CPP","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Cipriano Santos","http://dbpedia.org/resource/Cipriano_Santos","Porrtugal","http://dbpedia.org/resource/Portugal","Sporting Clube de Portugall","http://dbpedia.org/resource/Sporting_Clube_de_Portugal","Estádio José Alvalade","http://dbpedia.org/resource/Estádio_José_Alvalade"
"Cléberr","http://dbpedia.org/resource/Cléber_Luis_Alberti","Brazil","http://dbpedia.org/resource/Brazil","Botafogo Futebol Clubе","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Cléber","http://dbpedia.org/resource/Cléber_Luis_Alberti","Brazzil","http://dbpedia.org/resource/Brazil","Botafogo de Ribeirão Preto","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Cléber Luis Alberti","http://dbpedia.org/resource/Cléber_Luis_Alberti","Brazil","http://dbpedia.org/resource/Brazil","BBotafogo de Ribeirão Preto","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Cléber Luis Alberti","http://dbpedia.org/resource/Cléber_Luis_Alberti","Brazil","http://dbpedia.org/resource/Brazil","Botafogo Futebol Clubее","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Daan Huiskamp","http://dbpedia.org/resource/Daan_Huiskamp","Netherlandss","http://dbpedia.org/resource/Netherlands","Stichting Betaald Voetbal Vitesse","http://dbpedia.org/resource/SBV_Vitesse","GelreDome","http://dbpedia.org/resource/GelreDome"
"Daan Huiskamp","http://dbpedia.org/resource/Daan_Huiskamp","Netherlands","http://dbpedia.org/resource/Netherlands","Vitessee","http://dbpedia.org/resource/SBV_Vitesse","GelreDome","http://dbpedia.org/resource/GelreDome"
"Daniel Alejandro Islas","http://dbpedia.org/resource/Daniel_Islas","Argentina","http://dbpedia.org/resource/Argentina","Club Atlético Huracánn","http://dbpedia.org/resource/Club_Atlético_Huracán","Estadio Tomás A. Ducó","http://dbpedia.org/resource/Estadio_Tomás_Adolfo_Ducó"
"Daniel Alejandro Islas","http://dbpedia.org/resource/Daniel_Islas","Argentinaa","http://dbpedia.org/resource/Argentina","Huracán","http://dbpedia.org/resource/Club_Atlético_Huracán","Estadio Tomás A. Ducó","http://dbpedia.org/resource/Estadio_Tomás_Adolfo_Ducó"
"Daniel Alexandre Calado Casaleiroo","http://dbpedia.org/resource/Daniel_Casaleiro","Portugall","http://dbpedia.org/resource/Portugal","Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Alexandre Calado Casaleiro","http://dbpedia.org/resource/Daniel_Casaleiro","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Alexandre Calado Casaleiroo","http://dbpedia.org/resource/Daniel_Casaleiro","Portugall","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Alexandre Calado Casaleiro","http://dbpedia.org/resource/Daniel_Casaleiro","Portugall","http://dbpedia.org/resource/Portugal","Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Casaleiroo","http://dbpedia.org/resource/Daniel_Casaleiro","Portugall","http://dbpedia.org/resource/Portugal","Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Casaleiroo","http://dbpedia.org/resource/Daniel_Casaleiro","Portugall","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Casaleiroo","http://dbpedia.org/resource/Daniel_Casaleiro","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfiica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Casaleiroo","http://dbpedia.org/resource/Daniel_Casaleiro","Portugall","http://dbpedia.org/resource/Portugal","Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Daniel Islas","http://dbpedia.org/resource/Daniel_Islas","Argentina","http://dbpedia.org/resource/Argentina","Huracánn","http://dbpedia.org/resource/Club_Atlético_Huracán","Estadio Tomás A. Ducó","http://dbpedia.org/resource/Estadio_Tomás_Adolfo_Ducó"
"Daniell Islas","http://dbpedia.org/resource/Daniel_Islas","Arrgentina","http://dbpedia.org/resource/Argentina","Club Atlético Huracán","http://dbpedia.org/resource/Club_Atlético_Huracán","Estadio Tomás A. Ducó","http://dbpedia.org/resource/Estadio_Tomás_Adolfo_Ducó"
"Daniel Tudorr","http://dbpedia.org/resource/Daniel_Tudor","Romaniaa","http://dbpedia.org/resource/Romania","Krasnodarr","http://dbpedia.org/resource/FC_Krasnodar","Krasnodar Stadium","http://dbpedia.org/resource/Krasnodar_Stadium"
"Daniel Tudorr","http://dbpedia.org/resource/Daniel_Tudor","Romania","http://dbpedia.org/resource/Romania","Футбольный клуб Краснодарр","http://dbpedia.org/resource/FC_Krasnodar","Krasnodar Stadium","http://dbpedia.org/resource/Krasnodar_Stadium"
"Danny Wintjenss","http://dbpedia.org/resource/Danny_Wintjens","Neetherlands","http://dbpedia.org/resource/Netherlands","Twente","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Danny Winntjens","http://dbpedia.org/resource/Danny_Wintjens","Netherlandss","http://dbpedia.org/resource/Netherlands","Football Club Twente","http://dbpedia.org/resource/FC_Twente","De Grolsch Veste","http://dbpedia.org/resource/De_Grolsch_Veste"
"Danylo Dmytrovych Kanevtsevv","http://dbpedia.org/resource/Danylo_Kanevtsev","Ukraine","http://dbpedia.org/resource/Ukraine","Chornomorets Odesaa","http://dbpedia.org/resource/FC_Chornomorets_Odesa","Chernomorets Stadium","http://dbpedia.org/resource/Chornomorets_Stadium"
"Danylo Dmytrovych Kanevtsev","http://dbpedia.org/resource/Danylo_Kanevtsev","Ukraine","http://dbpedia.org/resource/Ukraine","Football Club Chornomorets Odesa","http://dbpedia.org/resource/FC_Chornomorets_Odesa","Chernomorets Stadium","http://dbpedia.org/resource/Chornomorets_Stadium"
"Danylo Kanevtsevv","http://dbpedia.org/resource/Danylo_Kanevtsev","Ukrainee","http://dbpedia.org/resource/Ukraine","Chornomorets Odesa","http://dbpedia.org/resource/FC_Chornomorets_Odesa","Chernomorets Stadium","http://dbpedia.org/resource/Chornomorets_Stadium"
"Danylo Kanevtsevv","http://dbpedia.org/resource/Danylo_Kanevtsev","Ukrraine","http://dbpedia.org/resource/Ukraine","Football Club Chornomorets Odesaa","http://dbpedia.org/resource/FC_Chornomorets_Odesa","Chernomorets Stadium","http://dbpedia.org/resource/Chornomorets_Stadium"
